discovery keyword,channel name,email,country,URL,AVG views,AVG engagement,notes,reachOut,total subs,date recorded,sampleSize,id
headphone review,InnerFidelity,testEmail,n/a,https://www.youtube.com/channel/UCs5A6Gg74iPHyTFJh69w-RA/about,3600.375,0.03640220649318434,,0,41745,2018-04-30 11:08:12.642668,25.0,UCs5A6Gg74iPHyTFJh69w-RA
headphone review,*Technically Speaking,testEmail,US,https://www.youtube.com/channel/UCt2lNzrQbj0rthZr7OX5C8A/about,372.3333333333333,0.08504923903312446,,0,7085,2018-04-30 11:08:14.148527,7.0,UCt2lNzrQbj0rthZr7OX5C8A
headphone review,Booredatwork.com,testEmail,n/a,https://www.youtube.com/channel/UC5lDVbmgb-sAcx2fjwy3KQA/about,5446.5,0.01986596897089874,,0,242930,2018-04-30 11:08:15.931046,11.0,UC5lDVbmgb-sAcx2fjwy3KQA
headphone review,Raymond Strazdas,testEmail,US,https://www.youtube.com/channel/UCobRabFG7D1cllNePCY1CmA/about,1797.1739130434783,0.12161223337768638,,0,46840,2018-04-30 11:08:19.111012,25.0,UCobRabFG7D1cllNePCY1CmA
headphone review,Tech Xpress,testEmail,n/a,https://www.youtube.com/channel/UC0vpTuj9t2jfTBNlLLqKb3A/about,9616.347826086956,0.06033750648051024,,0,74912,2018-04-30 11:08:22.554603,25.0,UC0vpTuj9t2jfTBNlLLqKb3A
headphone review,Justin Tse,testEmail,CA,https://www.youtube.com/channel/UCaP1PNnr055fOt89JPry51w/about,58878.565217391304,0.06203439848314672,- tech review channel,1,318641,2018-04-30 11:08:25.689050,25.0,UCaP1PNnr055fOt89JPry51w
headphone review,TecH MoE,testEmail,US,https://www.youtube.com/channel/UCWv82xIbPaBORTlfG5cdK-g/about,2064.125,0.00833389735716245,,0,1415,2018-04-30 11:08:28.519041,18.0,UCWv82xIbPaBORTlfG5cdK-g
headphone review,PhoneArena,testEmail,n/a,https://www.youtube.com/channel/UCwPRdjbrlqTjWOl7ig9JLHg/about,16984.708333333332,0.022309283105146054,,0,930097,2018-04-30 11:08:31.170287,25.0,UCwPRdjbrlqTjWOl7ig9JLHg
headphone review,Sonarworks,testEmail,n/a,https://www.youtube.com/channel/UCueuaOnAhsBkQvCvndeT__w/about,17748.125,0.011599816882065007,,0,2705,2018-04-30 11:08:32.340154,9.0,UCueuaOnAhsBkQvCvndeT__w
headphone review,Chase Reeves,testEmail,n/a,https://www.youtube.com/channel/UCmadtJlpo-e2wnBOEgLvj1A/about,7569.5,0.04217363542285928,,0,21901,2018-04-30 11:08:33.944280,10.0,UCmadtJlpo-e2wnBOEgLvj1A
sennheiser review,Ur IndianConsumer,testEmail,IN,https://www.youtube.com/channel/UCuaErUDVKd4ftDWsImhCQuw/about,138424.84615384616,0.06264493424090717,,0,706287,2018-04-30 11:08:41.536888,14.0,UCuaErUDVKd4ftDWsImhCQuw
sennheiser review,Hi-Fi Insider,testEmail,US,https://www.youtube.com/channel/UCVrSYkR10_JxMM7S64ZVSMw/about,10139.375,0.02092037874300845,,0,50020,2018-04-30 11:08:44.526317,25.0,UCVrSYkR10_JxMM7S64ZVSMw
sennheiser review,Babbling Boolean,testEmail,CA,https://www.youtube.com/channel/UClHlYAOhmVUZ6DjIPD-hGHQ/about,3926.4166666666665,0.01039779789626379,,0,34733,2018-04-30 11:08:48.069390,25.0,UClHlYAOhmVUZ6DjIPD-hGHQ
sennheiser review,Bloomberg,testEmail,US,https://www.youtube.com/channel/UCUMZ7gohGI9HcU9VNsr2FJQ/about,78553.53846153847,0.014801272233733776,,0,924463,2018-04-30 11:08:49.915596,14.0,UCUMZ7gohGI9HcU9VNsr2FJQ
sennheiser review,headfi,testEmail,n/a,https://www.youtube.com/channel/UCWmO1afpreRxiVw5N0Oqmyg/about,17827.208333333332,0.017501236456771676,,0,32391,2018-04-30 11:08:52.631954,25.0,UCWmO1afpreRxiVw5N0Oqmyg
sennheiser review,JalanTikus,testEmail,n/a,https://www.youtube.com/channel/UCRFaDqnG9BDE4mpRlXt8pNg/about,77277.65217391304,0.04558662271448071,,0,1744978,2018-04-30 11:08:55.791857,25.0,UCRFaDqnG9BDE4mpRlXt8pNg
sennheiser review,Pizza Tek,testEmail,US,https://www.youtube.com/channel/UCuIaRFk9zXvuXlXcmx8ea1g/about,3895.4166666666665,0.009282555213996381,,0,5888,2018-04-30 11:08:59.804265,25.0,UCuIaRFk9zXvuXlXcmx8ea1g
sennheiser review,Audio46 Headphones - Headphone Superstore,testEmail,n/a,https://www.youtube.com/channel/UCLmPBxFEZUjumuHcBZpl6Rw/about,2137.3636363636365,0.03331632002041597,,0,13905,2018-04-30 11:09:01.916765,11.0,UCLmPBxFEZUjumuHcBZpl6Rw
sennheiser review,Digital Trends,testEmail,US,https://www.youtube.com/channel/UC8wXC0ZCfGt3HaVLy_fdTQw/about,1504.0,0.03026118385160938,,0,253899,2018-04-30 11:09:04.211582,13.0,UC8wXC0ZCfGt3HaVLy_fdTQw
best overhead headphones,Sound Guys,testEmail,n/a,https://www.youtube.com/channel/UC3lJL1pUvQ2Ih2qZ-4ozrLw/about,7090.529411764706,0.031051153568554573,,0,149209,2018-04-30 11:09:11.891563,18.0,UC3lJL1pUvQ2Ih2qZ-4ozrLw
best overhead headphones,iGyaan,testEmail,IN,https://www.youtube.com/channel/UC7dLvCYNwhYe-l__yczFp1Q/about,63612.11111111111,0.04227706464003187,,0,795823,2018-04-30 11:09:13.515986,10.0,UC7dLvCYNwhYe-l__yczFp1Q
best overhead headphones,Flossy Carter,testEmail,US,https://www.youtube.com/channel/UCFfCqe7b9YiDk2ZiAG8UIGA/about,34904.5,0.04819937257373691,"- tech reviews
- might be good, good personality?
- used to be a big content creator",1,750843,2018-04-30 11:09:15.715259,17.0,UCFfCqe7b9YiDk2ZiAG8UIGA
best overhead headphones,Karl Conrad,testEmail,US,https://www.youtube.com/channel/UC0MYNOsIrz6jmXfIMERyRHQ/about,36574.166666666664,0.07378421437297238,"- tech reviews
- good production qual",1,395880,2018-04-30 11:09:17.384664,13.0,UC0MYNOsIrz6jmXfIMERyRHQ
best overhead headphones,Harsh Punjabi,testEmail,IN,https://www.youtube.com/channel/UCE2xAWyWyOpZz4CtRI7K8Bg/about,5600.458333333333,0.031150724271079,,0,17078,2018-04-30 11:09:20.703202,25.0,UCE2xAWyWyOpZz4CtRI7K8Bg
best overhead headphones,Fitness253,testEmail,US,https://www.youtube.com/channel/UCXzw3QmYuoETTjrG2DOOeFA/about,100.28571428571429,0.19154795821462486,,0,730,2018-04-30 11:09:23.150601,15.0,UCXzw3QmYuoETTjrG2DOOeFA
best overhead headphones,Tech Core,testEmail,US,https://www.youtube.com/channel/UCi5NmWwaI6cnXtyNLzpUZPA/about,11383.666666666666,0.015915887624399567,,0,29821,2018-04-30 11:09:26.489760,25.0,UCi5NmWwaI6cnXtyNLzpUZPA
best overhead headphones,HowToMen,testEmail,n/a,https://www.youtube.com/channel/UCqjVP9gAanUGFgTA5BRDvyA/about,31233.391304347828,0.03472645635663058,,0,279269,2018-04-30 11:09:29.287221,25.0,UCqjVP9gAanUGFgTA5BRDvyA
best overhead headphones,NPL Productions,testEmail,US,https://www.youtube.com/channel/UCr2y30TF7w-Wm6ZO6ap3nkQ/about,45800.083333333336,0.01787842452979525,- tech reviews,1,117904,2018-04-30 11:09:32.664197,25.0,UCr2y30TF7w-Wm6ZO6ap3nkQ
best overhead headphones,Headphone Zone,testEmail,IN,https://www.youtube.com/channel/UCVJzKP5WF8PAYrEjoroWtCw/about,3921.3478260869565,0.015245423601024492,,0,7359,2018-04-30 11:09:35.413518,24.0,UCVJzKP5WF8PAYrEjoroWtCw
best overhead headphones,The Verge,testEmail,n/a,https://www.youtube.com/channel/UCddiUEpeqJcYeBxX1IVBKvQ/about,201234.5,0.02802921191169727,,0,1883427,2018-04-30 11:09:37.013250,10.0,UCddiUEpeqJcYeBxX1IVBKvQ
best overhead headphones,Shubham Kejriwal,testEmail,IN,https://www.youtube.com/channel/UC7Kx1ro44KmLyJY5M8Dtf1w/about,1058.0454545454545,0.05541951282381751,,0,3035,2018-04-30 11:09:40.558956,23.0,UC7Kx1ro44KmLyJY5M8Dtf1w
best overhead headphones,Tech Notice,testEmail,GB,https://www.youtube.com/channel/UCRzScB0a-dc6OCYYZlP9qpA/about,131.85714285714286,0.08017334777898158,,0,1186,2018-04-30 11:09:42.806154,15.0,UCRzScB0a-dc6OCYYZlP9qpA
best overhead headphones,pricetol INDIA,testEmail,n/a,https://www.youtube.com/channel/UCVMDBibY_DxUymRIGwC1AkA/about,142.2,0.029535864978902957,,0,72,2018-04-30 11:09:45.489180,17.0,UCVMDBibY_DxUymRIGwC1AkA
best overhead headphones,Gauging Gadgets,testEmail,US,https://www.youtube.com/channel/UC3SdeibuuvF-ganJesKyDVQ/about,571.3913043478261,0.025972708365038295,,0,6792,2018-04-30 11:09:48.842272,25.0,UC3SdeibuuvF-ganJesKyDVQ
best overhead headphones,Vimal Chintapatla,testEmail,IN,https://www.youtube.com/channel/UCUMVRo_qY2RKrEweB9rCv6g/about,35451.791666666664,0.03467072988328864,,0,250533,2018-04-30 11:09:51.633982,25.0,UCUMVRo_qY2RKrEweB9rCv6g
best overhead headphones,Tryootech,testEmail,IN,https://www.youtube.com/channel/UCdbFNTUZygLhENdsJmfLG6Q/about,6342.913043478261,0.08453803286104998,,0,145714,2018-04-30 11:09:54.706435,24.0,UCdbFNTUZygLhENdsJmfLG6Q
best overhead headphones,Jimmy a Geek,testEmail,HK,https://www.youtube.com/channel/UChr3ugZfUIxLj1Fuu24_qVg/about,252.72727272727272,0.04370503597122302,,0,10077,2018-04-30 11:09:56.913669,12.0,UChr3ugZfUIxLj1Fuu24_qVg
cheap headphone review,Android Tech,testEmail,US,https://www.youtube.com/channel/UCA_CKVzWiERn1lvLp6EMwow/about,1405.7916666666667,0.03254394024719168,,0,26690,2018-04-30 11:10:05.366501,25.0,UCA_CKVzWiERn1lvLp6EMwow
cheap headphone review,Unbox Junkie,testEmail,US,https://www.youtube.com/channel/UCJY60satUwr-qljbkFFfVWA/about,3476.25,0.06899196931559391,,0,41689,2018-04-30 11:10:07.281623,13.0,UCJY60satUwr-qljbkFFfVWA
cheap headphone review,Reckless Yūki,testEmail,US,https://www.youtube.com/channel/UCLmRhOkHlm868FuSVKHUHHw/about,6948.272727272727,0.028378537504415748,,0,26654,2018-04-30 11:10:10.467553,24.0,UCLmRhOkHlm868FuSVKHUHHw
cheap headphone review,DesFit,testEmail,n/a,https://www.youtube.com/channel/UCmVhS0qulkRshtLrXMeMToQ/about,4768.25,0.0330111691388616,,0,13520,2018-04-30 11:10:13.221690,25.0,UCmVhS0qulkRshtLrXMeMToQ
cheap headphone review,Dave Lee,testEmail,US,https://www.youtube.com/channel/UCVYamHliCI9rw1tHR1xbkfw/about,367966.44444444444,0.03653594017328875,,0,1258988,2018-04-30 11:10:14.539027,9.0,UCVYamHliCI9rw1tHR1xbkfw
cheap headphone review,TechBoi6000,testEmail,US,https://www.youtube.com/channel/UCbxVlyM9BT5KqTOoA3hTgSg/about,15831.666666666666,0.006512966277151981,,0,294,2018-04-30 11:10:16.305992,10.0,UCbxVlyM9BT5KqTOoA3hTgSg
cheap headphone review,TechCubed,testEmail,AU,https://www.youtube.com/channel/UCp1Zd6pMjaMpbP4WBGTOoKA/about,9736.444444444445,0.012969598758387728,,0,6160,2018-04-30 11:10:17.993424,9.0,UCp1Zd6pMjaMpbP4WBGTOoKA
cheap headphone review,Guddang 775,testEmail,US,https://www.youtube.com/channel/UCBeuEXnDU14Ooee1dNmPS8w/about,58.1,0.09958200147528891,,0,1488,2018-04-30 11:10:21.299803,22.0,UCBeuEXnDU14Ooee1dNmPS8w
cheap headphone review,tommyknowseverything,testEmail,US,https://www.youtube.com/channel/UC9CBe29XCDl9JrWstKbBnRA/about,4593.608695652174,0.01948832498840544,,0,8160,2018-04-30 11:10:24.656229,24.0,UC9CBe29XCDl9JrWstKbBnRA
cheap headphone review,HinTech Tutorial,testEmail,n/a,https://www.youtube.com/channel/UCTaaX_5A3d1a42X4jaTHetg/about,68.78260869565217,0.06257901390644753,,0,2028,2018-04-30 11:10:28.102437,25.0,UCTaaX_5A3d1a42X4jaTHetg
cheap headphone review,BEST REVIEWS,testEmail,MA,https://www.youtube.com/channel/UC_nPskT9hNIUUYE7_pZK5pw/about,1537.076923076923,0.036414916281796474,,0,82604,2018-04-30 11:10:30.479134,14.0,UC_nPskT9hNIUUYE7_pZK5pw
cheap headphone review,Dylan Hong,testEmail,US,https://www.youtube.com/channel/UCI7vR4V307VzGGxWOcs3gqg/about,2627.25,0.035826434484727374,,0,3463,2018-04-30 11:10:32.363420,9.0,UCI7vR4V307VzGGxWOcs3gqg
cheap headphone review,TechLineHD,testEmail,GB,https://www.youtube.com/channel/UCgfZazkz3uwmbVmvkl0cTbg/about,14275.875,0.024860401587100362,,0,58838,2018-04-30 11:10:35.425200,25.0,UCgfZazkz3uwmbVmvkl0cTbg
cheap headphone review,SkepTech.TV,testEmail,CN,https://www.youtube.com/channel/UCe94IZD31MFlrTzVGJ6JcYA/about,1332.0,0.02787162162162162,,0,235,2018-04-30 11:10:37.117712,9.0,UCe94IZD31MFlrTzVGJ6JcYA
cheap headphone review,EXOcontralto,testEmail,US,https://www.youtube.com/channel/UCF5E6g_RiqdtYO4ZiiK6F6w/about,60057.444444444445,0.0528886232995447,- DIY speaker channel,1,227802,2018-04-30 11:10:38.435236,10.0,UCF5E6g_RiqdtYO4ZiiK6F6w
cheap headphone review,Gadgets Unboxer,testEmail,PK,https://www.youtube.com/channel/UCsPtmMYUsq4C-hGiH6L-qdw/about,684.5652173913044,0.01961108384576152,,0,615,2018-04-30 11:10:41.928057,25.0,UCsPtmMYUsq4C-hGiH6L-qdw
cheap headphone review,Tech Best,testEmail,NZ,https://www.youtube.com/channel/UCrX0lGAJ3Q-fHiFsOb9hvHw/about,55938.681818181816,0.00896739947429026,,0,115075,2018-04-30 11:10:45.804042,24.0,UCrX0lGAJ3Q-fHiFsOb9hvHw
cheap headphone review,DHTV - Dan,testEmail,n/a,https://www.youtube.com/channel/UCUZursSUsd-NxcE6BquDnwQ/about,44074.4,0.011773274281669176,,0,98960,2018-04-30 11:10:48.129609,11.0,UCUZursSUsd-NxcE6BquDnwQ
cheap headphone review,The Gadget Hype,testEmail,n/a,https://www.youtube.com/channel/UCxvoVO9WfZ1l-9-V1s-c8Yw/about,,,,0,10,2018-04-30 11:10:48.529407,1.0,UCxvoVO9WfZ1l-9-V1s-c8Yw
cheap headphone review,Steph Cody,testEmail,US,https://www.youtube.com/channel/UCbJXdaJSo0j3ZNMU4psLRwQ/about,,,,0,73,2018-04-30 11:10:49.395020,1.0,UCbJXdaJSo0j3ZNMU4psLRwQ
best beginner headphones,Jonathan Morrison,testEmail,US,https://www.youtube.com/channel/UCDlQwv99CovKafGvxyaiNDA/about,433159.5833333333,0.03153071952888803,,0,2420655,2018-04-30 11:10:57.089126,13.0,UCDlQwv99CovKafGvxyaiNDA
best beginner headphones,Jon Sine,testEmail,DE,https://www.youtube.com/channel/UCyosmNadhnz0KLGP7-rdCWA/about,2755.5833333333335,0.08301327607584601,,0,37386,2018-04-30 11:10:58.769213,13.0,UCyosmNadhnz0KLGP7-rdCWA
best beginner headphones,Chris Graham Mastering,testEmail,US,https://www.youtube.com/channel/UCHMlIDbKT86qGk4LGvBfD_g/about,52615.333333333336,0.01297467151527438,,0,3226,2018-04-30 11:10:59.223330,3.0,UCHMlIDbKT86qGk4LGvBfD_g
best beginner headphones,FortNine,testEmail,CA,https://www.youtube.com/channel/UCNSMdQtn1SuFzCZjfK2C7dQ/about,147046.27272727274,0.03292966147917804,,0,267668,2018-04-30 11:11:01.670826,23.0,UCNSMdQtn1SuFzCZjfK2C7dQ
best beginner headphones,Manchester Music,testEmail,CA,https://www.youtube.com/channel/UC1HBaotmt9PHoF_Xca0lg9Q/about,1710.5833333333333,0.05609872175858437,,0,9071,2018-04-30 11:11:03.485280,13.0,UC1HBaotmt9PHoF_Xca0lg9Q
best beginner headphones,Dynamite Dev,testEmail,GB,https://www.youtube.com/channel/UCxQotQHFDgykuJcB-M6Q5OA/about,59.94736842105263,0.13340161935420936,,0,37,2018-04-30 11:11:06.586116,20.0,UCxQotQHFDgykuJcB-M6Q5OA
best beginner headphones,Carlos Vega,testEmail,n/a,https://www.youtube.com/channel/UC2ZK-mEL7uvBc3j9tpvsnYg/about,4870.3,0.012148464502528933,,0,2767,2018-04-30 11:11:08.188261,10.0,UC2ZK-mEL7uvBc3j9tpvsnYg
best beginner headphones,iBestReviews,testEmail,n/a,https://www.youtube.com/channel/UC61ayuY9bztmYZyENx57vsQ/about,123.79166666666667,0.007097595598027307,,0,77,2018-04-30 11:11:11.705498,25.0,UC61ayuY9bztmYZyENx57vsQ
best beginner headphones,Which?,testEmail,GB,https://www.youtube.com/channel/UCkqEX4I6XYfiOZ5zIwL7oag/about,1059.7916666666667,0.011979384791582979,,0,49118,2018-04-30 11:11:15.047323,25.0,UCkqEX4I6XYfiOZ5zIwL7oag
best beginner headphones,Ronan Chris Murphy,testEmail,n/a,https://www.youtube.com/channel/UC5ZJRccUMA0Dw5AxOSAgbFA/about,,,,0,10650,2018-04-30 11:11:16.200789,1.0,UC5ZJRccUMA0Dw5AxOSAgbFA
best beginner headphones,Larry Dickerson,testEmail,US,https://www.youtube.com/channel/UCcNZj-vO3jrJr3dlMGmuC0w/about,294.0833333333333,0.16916973646925476,,0,27791,2018-04-30 11:11:18.228602,13.0,UCcNZj-vO3jrJr3dlMGmuC0w
best beginner headphones,Luke Masky,testEmail,US,https://www.youtube.com/channel/UCebJPQ-BekAbbwof3WmbUzw/about,3388.625,0.029313758038535788,,0,2976,2018-04-30 11:11:22.240074,25.0,UCebJPQ-BekAbbwof3WmbUzw
best beginner headphones,C-Threep Music,testEmail,US,https://www.youtube.com/channel/UCf_G_5Ihr15aKrihKMazXfA/about,2548.625,0.07322575898768945,,0,28750,2018-04-30 11:11:25.430443,25.0,UCf_G_5Ihr15aKrihKMazXfA
best beginner headphones,The Location Crew,testEmail,n/a,https://www.youtube.com/channel/UClG94cVtcmll2QP7S6a-MbQ/about,608.8571428571429,0.011027686532144533,,0,228,2018-04-30 11:11:26.441224,8.0,UClG94cVtcmll2QP7S6a-MbQ
best beginner headphones,RP Entertainment,testEmail,US,https://www.youtube.com/channel/UCngkKLhCZTxQwVae-eKuykg/about,21.82608695652174,0.03295907279971025,,0,233,2018-04-30 11:11:30.071780,24.0,UCngkKLhCZTxQwVae-eKuykg
best beginner headphones,djTLMtv,testEmail,NL,https://www.youtube.com/channel/UC7oEb0WuQTZitaPz9W7SQUw/about,4041.0,0.052957188814649836,,0,129366,2018-04-30 11:11:31.428634,6.0,UC7oEb0WuQTZitaPz9W7SQUw
best beginner headphones,HD GADGET,testEmail,n/a,https://www.youtube.com/channel/UCimxsY5ug-9bcxnGLssgl_w/about,3644.7391304347825,0.016593303033556408,,0,9265,2018-04-30 11:11:34.677607,24.0,UCimxsY5ug-9bcxnGLssgl_w
best beginner headphones,65 Drums,testEmail,US,https://www.youtube.com/channel/UCUBcHXf3KHCQmilm34aoWzg/about,3481.1666666666665,0.06374778570402644,,0,31333,2018-04-30 11:11:37.890879,25.0,UCUBcHXf3KHCQmilm34aoWzg
best beginner headphones,Audiobookish,testEmail,n/a,https://www.youtube.com/channel/UCun5Pk_UIIFKFar6Y_HsrEQ/about,,,,0,3,2018-04-30 11:11:38.142927,1.0,UCun5Pk_UIIFKFar6Y_HsrEQ
best beginner headphones,DanDanTheFireman,testEmail,US,https://www.youtube.com/channel/UC1iNF4BnIucCD7J2QGZYkjg/about,2198.3333333333335,0.042051337593414916,,0,34444,2018-04-30 11:11:40.231236,16.0,UC1iNF4BnIucCD7J2QGZYkjg
best beginner headphones,Austin Evans,testEmail,US,https://www.youtube.com/channel/UCXGgrKt94gR6lmN4aN3mYTg/about,589599.25,0.03621831551967997,,0,3005435,2018-04-30 11:11:43.072039,25.0,UCXGgrKt94gR6lmN4aN3mYTg
best beginner headphones,Jonathan The Greater,testEmail,n/a,https://www.youtube.com/channel/UCN-1chN15ISLr-3wbAHAjBw/about,107.8,0.024287400910777534,,0,5,2018-04-30 11:11:44.729292,11.0,UCN-1chN15ISLr-3wbAHAjBw
best beginner headphones,Multiplier,testEmail,GB,https://www.youtube.com/channel/UCofivGuDRe-0NVO9fbfT0-Q/about,1748.5833333333333,0.05900014297288281,,0,64548,2018-04-30 11:11:46.594038,13.0,UCofivGuDRe-0NVO9fbfT0-Q
best beginner headphones,Christ Centered Ironworks,testEmail,US,https://www.youtube.com/channel/UCVZa2bQrCprFEk0kzmarilA/about,537.3333333333334,0.16722745172078973,,0,20476,2018-04-30 11:11:49.672933,25.0,UCVZa2bQrCprFEk0kzmarilA
best beginner headphones,Mayoor Chaudhary,testEmail,IN,https://www.youtube.com/channel/UC2Qtlv-ox_TnHx5SA1fDIvA/about,11186.1,0.060306988137062964,,0,211596,2018-04-30 11:11:51.950309,11.0,UC2Qtlv-ox_TnHx5SA1fDIvA
best beginner headphones,Phandroid,testEmail,US,https://www.youtube.com/channel/UC60o55QG_Yabb1nelfSGO0w/about,2926.75,0.03823664163631704,,0,101531,2018-04-30 11:11:53.952489,12.0,UC60o55QG_Yabb1nelfSGO0w
best beginner headphones,Tech Force,testEmail,GB,https://www.youtube.com/channel/UCdFlL_m0rn--IVL6y1_YnPQ/about,2915.7727272727275,0.009275570174754858,,0,9937,2018-04-30 11:12:00.633572,23.0,UCdFlL_m0rn--IVL6y1_YnPQ
best beginner headphones,Drummer Connection,testEmail,n/a,https://www.youtube.com/channel/UCvLRtxV4_9s3IErhIUssizw/about,7090.291666666667,0.011421261108971978,,0,20609,2018-04-30 11:12:04.023445,25.0,UCvLRtxV4_9s3IErhIUssizw
best beginner headphones,Cameron Fous,testEmail,US,https://www.youtube.com/channel/UCwGflGmzevf4fcm-z8E-twA/about,5481.666666666667,0.05801155366372757,,0,88261,2018-04-30 11:12:04.840864,3.0,UCwGflGmzevf4fcm-z8E-twA
best beginner headphones,Jackmonx,testEmail,IT,https://www.youtube.com/channel/UCHsETc_YYEr_hAFBa03ODMA/about,11400.083333333334,0.0341039505957891,,0,38232,2018-04-30 11:12:07.411781,13.0,UCHsETc_YYEr_hAFBa03ODMA
best beginner headphones,ellaskins,testEmail,GB,https://www.youtube.com/channel/UCr3_EE6O_eA71X2quaKvziw/about,1389.7222222222222,0.037254412058647164,,0,181894,2018-04-30 11:12:10.000777,19.0,UCr3_EE6O_eA71X2quaKvziw
best beginner headphones,MrDifferentTV,testEmail,US,https://www.youtube.com/channel/UCrF_n8ttMtROddLuAlItoYA/about,1055.0,0.06911532385466035,,0,48202,2018-04-30 11:12:11.930990,13.0,UCrF_n8ttMtROddLuAlItoYA
best beginner headphones,Creative rahul,testEmail,IN,https://www.youtube.com/channel/UClh8eEg0U22682IUvPUMjVQ/about,396.375,0.10045902098882231,,0,24888,2018-04-30 11:12:13.496671,9.0,UClh8eEg0U22682IUvPUMjVQ
best beginner headphones,ZDF Tech,testEmail,n/a,https://www.youtube.com/channel/UCMyREoFs8gMQ4ZeXkjHnGKw/about,,,,0,2,2018-04-30 11:12:13.892587,1.0,UCMyREoFs8gMQ4ZeXkjHnGKw
best beginner headphones,Mr. Dude,testEmail,n/a,https://www.youtube.com/channel/UC6RzukLXWGBx6dOGqzaeK5w/about,116612.07692307692,0.013541940833414139,,0,34214,2018-04-30 11:12:15.758539,14.0,UC6RzukLXWGBx6dOGqzaeK5w
audio rig review,True Soundzzz,testEmail,n/a,https://www.youtube.com/channel/UC8N-QlLdXQc6zn05JFrwUrg/about,,,,0,9,2018-04-30 11:12:22.401089,0.0,UC8N-QlLdXQc6zn05JFrwUrg
audio rig review,SoundsAndGear,testEmail,US,https://www.youtube.com/channel/UCskzAFgznYi9DS92g13twgA/about,1443.4615384615386,0.042309009934909214,,0,53975,2018-04-30 11:12:24.534675,14.0,UCskzAFgznYi9DS92g13twgA
audio rig review,BigPileOfWesley,testEmail,US,https://www.youtube.com/channel/UC0XZWuJCneBtOqCVYdcdzsw/about,1314.2,0.023588494901841423,,0,575,2018-04-30 11:12:27.654935,21.0,UC0XZWuJCneBtOqCVYdcdzsw
audio rig review,Dragon Blogger Technology and Entertainment,testEmail,US,https://www.youtube.com/channel/UCnnoVEXsgW98gt0hxszklZQ/about,35.0,0.08571428571428572,,0,19450,2018-04-30 11:12:30.568363,17.0,UCnnoVEXsgW98gt0hxszklZQ
audio rig review,HiTechKing,testEmail,US,https://www.youtube.com/channel/UCq4E6gBbEJ8sapVYyFaRcgg/about,26.61111111111111,,,0,1389,2018-04-30 11:12:33.318059,19.0,UCq4E6gBbEJ8sapVYyFaRcgg
audio rig review,Woody Piano Shack,testEmail,SE,https://www.youtube.com/channel/UC27jRFKGzztB9u9T5GkPH_g/about,4520.75,0.05636289027968458,,0,20221,2018-04-30 11:12:36.538759,25.0,UC27jRFKGzztB9u9T5GkPH_g
audio rig review,iConnectivity,testEmail,n/a,https://www.youtube.com/channel/UCcDKN3HsKhjKOCBcxxIP4Gw/about,1711.4285714285713,,,0,2324,2018-04-30 11:12:38.698313,15.0,UCcDKN3HsKhjKOCBcxxIP4Gw
audio rig review,Edwin-E,testEmail,NZ,https://www.youtube.com/channel/UCgTcp1OVzuoX0KZBxkmq3Zw/about,269.3333333333333,0.07425742574257427,,0,29122,2018-04-30 11:12:40.095110,6.0,UCgTcp1OVzuoX0KZBxkmq3Zw
audio rig review,AR Media,testEmail,US,https://www.youtube.com/channel/UCTOYKljVpP-SoTIXwJPwyPw/about,1346.0,0.1030899390572173,,0,4465,2018-04-30 11:12:43.217728,25.0,UCTOYKljVpP-SoTIXwJPwyPw
audio rig review,F.O.Breviews,testEmail,n/a,https://www.youtube.com/channel/UCwy0q4XlzRrWGcj6x1ZHUSQ/about,81.2,0.046798029556650245,,0,11,2018-04-30 11:12:43.902022,5.0,UCwy0q4XlzRrWGcj6x1ZHUSQ
audio rig review,Calvin Pixels,testEmail,US,https://www.youtube.com/channel/UC9aFyS4CSLEPgZVXZ-Tj3yw/about,1491.8333333333333,0.03671842997058057,,0,3888,2018-04-30 11:12:46.551909,19.0,UC9aFyS4CSLEPgZVXZ-Tj3yw
audio rig review,Chris Voss,testEmail,US,https://www.youtube.com/channel/UCHa4heUFyjbpQ12OmmQCC3w/about,70.04347826086956,0.025562891484679197,,0,24815,2018-04-30 11:12:50.459057,25.0,UCHa4heUFyjbpQ12OmmQCC3w
audio rig review,Chris Culture,testEmail,n/a,https://www.youtube.com/channel/UCp1xwnUvf2bG7ka48hrRJCw/about,825.5,0.011952352109832426,,0,0,2018-04-30 11:12:51.821256,6.0,UCp1xwnUvf2bG7ka48hrRJCw
audio rig review,Two Bit da Vinci,testEmail,n/a,https://www.youtube.com/channel/UCEgYhf84VjXDz-W7a9-rdCQ/about,11856.125,0.02098423107606125,,0,15596,2018-04-30 11:12:57.672484,25.0,UCEgYhf84VjXDz-W7a9-rdCQ
audio rig review,LVLONE NEWS,testEmail,US,https://www.youtube.com/channel/UCq6d-EtavZ-t4LU6YeZKXDQ/about,240.33333333333334,0.01872399445214979,,0,201,2018-04-30 11:12:59.048793,6.0,UCq6d-EtavZ-t4LU6YeZKXDQ
audio rig review,BooredGamer,testEmail,US,https://www.youtube.com/channel/UCTQosnnp-zqY-BEac2qEMDQ/about,5425.555555555556,0.02158509113250051,,0,7267,2018-04-30 11:13:00.679670,10.0,UCTQosnnp-zqY-BEac2qEMDQ
