discovery keyword,channel name,email,country,URL,AVG views,AVG engagement,notes,reachOut,total subs,date recorded,sampleSize,id
dead by daylight beginner gameplay,thecreaturehub,testEmail,country not detected,https://www.youtube.com/channel/UC6JmDMC2x3vafwH5QRB1khA/about,"52,520.50",0.05349530183,- vlog channel,0,1101292,2018-05-11 8:58:10,11,UC6JmDMC2x3vafwH5QRB1khA
escape from tarkov expert tutorial,MathChief - Gameplay & Trailers!,testEmail,CA,https://www.youtube.com/channel/UC2lJPgRa6PeDNLUqlCCmDAQ/about,"52,454.00",0.04251344035,- gaming clips channel,0,483955,2018-05-11 11:11:49,12,UC2lJPgRa6PeDNLUqlCCmDAQ
dark souls tutorial,Filipe Ramos,testEmail,country not detected,https://www.youtube.com/channel/UCI95an3-hKt0XnzART-VyPA/about,"52,350.75",0.1680300664,- foreign channel,0,460565,2018-05-11 9:30:31,4,UCI95an3-hKt0XnzART-VyPA
dead by daylight intermediate lessons,Scott's Bass Lessons,testEmail,country not detected,https://www.youtube.com/channel/UCWTj3vCqkQIsrTGSm4kM34g/about,"51,939.78",0.02745915141,- music channel,0,518594,2018-05-11 9:02:08,10,UCWTj3vCqkQIsrTGSm4kM34g
smite expert techniques,Skallagrim,testEmail,CA,https://www.youtube.com/channel/UC3WIohkLkH4GFoMrrWVZZFA/about,"51,827.08",0.09565091017,- DIY channel,0,959610,2018-05-11 10:59:33,13,UC3WIohkLkH4GFoMrrWVZZFA
minecraft beginner strategy,xisumavoid,testEmail,GB,https://www.youtube.com/channel/UCU9pX8hKcrx06XfOB-VQLdw/about,"51,725.00",0.05939101015,- longform minecraft content,0,676009,2018-05-10 16:54:39,4,UCU9pX8hKcrx06XfOB-VQLdw
far cry 5 intermediate methods,Drumeo,testEmail,country not detected,https://www.youtube.com/channel/UCBiJBaDaM3K6vPVggLhTyWA/about,"51,567.29",0.02570842341,- drum lesson,0,737133,2018-05-11 10:23:03,25,UCBiJBaDaM3K6vPVggLhTyWA
hearthstone,PhenomenGames,testEmail,country not detected,https://www.youtube.com/channel/UCry7Qvi6vpa_WiSiTuKXBWA/about,"51,514.85",0.0451796678,- foreign channel,0,126178,2018-05-10 16:11:13,21,UCry7Qvi6vpa_WiSiTuKXBWA
minecraft expert methods,ItsJerryAndHarry,testEmail,country not detected,https://www.youtube.com/channel/UCYEqE7HG2DRd59fBb_SG1ZQ/about,"51,444.25",0.04831443747,- ???,0,1606726,2018-05-10 17:05:09,4,UCYEqE7HG2DRd59fBb_SG1ZQ
call of duty wwii intermediate tactics,House Gamers Airsoft,testEmail,CA,https://www.youtube.com/channel/UCAY3ASUIPF65NztrosXAhHw/about,"51,374.45",0.03500147756,- airsoft channel,0,458146,2018-05-10 17:34:21,12,UCAY3ASUIPF65NztrosXAhHw
call of duty wwii pro common mistakes,PlayStation Access,testEmail,country not detected,https://www.youtube.com/channel/UC6yzV_xgKn8r77FkcmZyMSg/about,"50,816.39",0.03539953872,- brand channel,0,1619337,2018-05-10 17:42:03,25,UC6yzV_xgKn8r77FkcmZyMSg
smite beginner guide,SMITE by Hi-Rez Studios,testEmail,country not detected,https://www.youtube.com/channel/UCLB_2GSFGa4Unb5fjq49SOw/about,"49,846.65",0.0268171383,- brand channel,0,1074906,2018-05-11 10:51:59,25,UCLB_2GSFGa4Unb5fjq49SOw
black desert online beginner tutorial,Morrolan TV,testEmail,country not detected,https://www.youtube.com/channel/UC130oC2JmKYmdPQhJ2tVLog/about,"49,765.27",0.01821612248,- dead channel,0,15535,2018-05-11 10:03:04,12,UC130oC2JmKYmdPQhJ2tVLog
black desert online pro common mistakes,eyerate,testEmail,country not detected,https://www.youtube.com/channel/UCrYaYU9-fHcaCukS-hEHglA/about,"48,977.00",0.01267942095,- dead channel,0,33732,2018-05-11 10:17:33,5,UCrYaYU9-fHcaCukS-hEHglA
runscape beginner guide,Gudi,testEmail,GB,https://www.youtube.com/channel/UCLhd543pnFEsZsCrKR4Epfw/about,"48,750.46",0.03607145337,- runescape channel,0,51344,2018-05-11 11:17:53,13,UCLhd543pnFEsZsCrKR4Epfw
call of duty beginner techniques,Azura,testEmail,GB,https://www.youtube.com/channel/UCaktqF25VKGudBzzSgtVHDA/about,"48,678.75",0.1106964024,- dead channel,1,196621,2018-05-10 17:44:15,17,UCaktqF25VKGudBzzSgtVHDA
god of war beginner common mistakes,Snoman Gaming,testEmail,US,https://www.youtube.com/channel/UCmY2tPu6TZMqHHNPj2QPwUQ/about,"48,528.25",0.05077532159,- gaming content channel,1,134293,2018-05-11 7:34:04,17,UCmY2tPu6TZMqHHNPj2QPwUQ
smite intermediate tips and trick,Shale,testEmail,US,https://www.youtube.com/channel/UCY_oxg6ah225_qPiN_iwbdQ/about,"48,451.00",0.01691731263,- dead channel,0,4248,2018-05-11 10:56:40,8,UCY_oxg6ah225_qPiN_iwbdQ
minecraft intermediate tips and trick,GrayStillPlays,testEmail,US,https://www.youtube.com/channel/UCzEy7pi3B7TIS9cn_sdKK9A/about,"48,076.88",0.02873575627,- longform gaming channels,0,546920,2018-05-10 17:02:11,25,UCzEy7pi3B7TIS9cn_sdKK9A
dead cells intermediate videos,Computerphile,testEmail,country not detected,https://www.youtube.com/channel/UC9-y-6csu5WGm29I7JiwpnA/about,"47,831.00",0.04022757208,- hardware channel,0,1056783,2018-05-11 9:48:52,17,UC9-y-6csu5WGm29I7JiwpnA
dark souls beginner lessons,ParagonDS,testEmail,GB,https://www.youtube.com/channel/UC4lscv3AWUHbhdIb-ors3kA/about,"47,643.83",0.05227679788,- dark souls channel,0,64990,2018-05-11 9:28:44,25,UC4lscv3AWUHbhdIb-ors3kA
dead by daylight beginner common mistakes,ONE_shot_GURL,testEmail,US,https://www.youtube.com/channel/UCoQy7bIaDkPOszLEbJsWTtw/about,"47,643.17",0.03745784255,"- streamer
- long form content",0,332319,2018-05-11 8:58:43,25,UCoQy7bIaDkPOszLEbJsWTtw
dark souls beginner videos,JonnyBeoulve,testEmail,US,https://www.youtube.com/channel/UCl7U8jkVKbbUMWrw9rhgHXQ/about,"47,471.65",0.008785983336,- dead channel,0,8948,2018-05-11 9:29:07,25,UCl7U8jkVKbbUMWrw9rhgHXQ
world of tanks intermediate noobs,Ryan Hall,testEmail,US,https://www.youtube.com/channel/UC23zfpquyxJLwpLDDzeBVuQ/about,"46,864.29",0.04688004877,- vaping chanel,0,254241,2018-05-11 11:45:38,14,UC23zfpquyxJLwpLDDzeBVuQ
hearthstone starcraft,Jesse Cox,testEmail,US,https://www.youtube.com/channel/UCCbfB3cQtkEAiKfdRQnfQvw/about,"46,817.67",0.0359685063,- long form gaming content,0,955929,2018-05-10 14:53:42,13,UCCbfB3cQtkEAiKfdRQnfQvw
dead cells expert tactics,GaryVee,testEmail,US,https://www.youtube.com/channel/UCctXZhXmG-kf3tlIXgVZUlw/about,"46,119.18",0.03949853066,- brand channel,0,1358651,2018-05-11 9:53:57,17,UCctXZhXmG-kf3tlIXgVZUlw
call of duty pro lessons,MarleyThirteen,testEmail,GB,https://www.youtube.com/channel/UC_fZLqtcURWcUPeGJATPE5Q/about,"45,992.78",0.05354971191,- COD channel,0,357810,2018-05-10 17:56:14,10,UC_fZLqtcURWcUPeGJATPE5Q
bloodborne beginner methods,Gametastik,testEmail,US,https://www.youtube.com/channel/UC69mTqmPyoKlqBWSE4kTbcg/about,"45,584.70",0.008967222663,- dead channel,0,9436,2018-05-11 11:57:35,25,UC69mTqmPyoKlqBWSE4kTbcg
call of duty wwii beginner techniques,OpTic Spratt,testEmail,GB,https://www.youtube.com/channel/UCpJ__F0ei-CtLXTW-n8Lq6A/about,"45,334.10",0.06015069843,- COD channel,0,968344,2018-05-10 17:28:51,10,UCpJ__F0ei-CtLXTW-n8Lq6A
starcraft beginner techniques,HowToStarcraft,testEmail,country not detected,https://www.youtube.com/channel/UCNIrIrOkaEHBqsBYnbLOVIA/about,"45,140.30",0.003768497576,- dead channel,0,1259,2018-05-10 15:00:11,10,UCNIrIrOkaEHBqsBYnbLOVIA
world of tanks pro techniques,World of Tanks tournaments – Pro Tanks – eSports,testEmail,country not detected,https://www.youtube.com/channel/UCEWYgOIe9shPHwSF3Uft4VA/about,"45,112.93",0.008446738323,- dead channel,0,21091,2018-05-11 11:53:13,15,UCEWYgOIe9shPHwSF3Uft4VA
call of duty wwii beginner noobs,Mikey Gaming,testEmail,US,https://www.youtube.com/channel/UCbrLdiQyWBiFxWPLW3oI9Sw/about,"44,879.27",0.03052343503,- inactive channel,0,671887,2018-05-10 17:30:06,24,UCbrLdiQyWBiFxWPLW3oI9Sw
call of duty pro guide,JIRXIN,testEmail,country not detected,https://www.youtube.com/channel/UCFpuyt9Jdwomoc-kciHEm5A/about,"44,875.33",0.01567591486,- dead channel,0,6694,2018-05-10 17:55:27,22,UCFpuyt9Jdwomoc-kciHEm5A
runscape pro common mistakes,Best Of Runescape OFFICIAL,testEmail,country not detected,https://www.youtube.com/channel/UCzEDZyXR8wCGqPqKncpZSLw/about,"44,782.46",0.01178847,- gaming clips channel,0,16250,2018-05-11 11:35:45,25,UCzEDZyXR8wCGqPqKncpZSLw
world of tanks pro techniques,War Thunder. Official channel.,testEmail,US,https://www.youtube.com/channel/UCPZsNertSS82YCT2qX9-wHA/about,"44,654.63",0.05541703265,- brand channel,0,385617,2018-05-11 11:53:07,25,UCPZsNertSS82YCT2qX9-wHA
call of duty pro players,Clayster,testEmail,country not detected,https://www.youtube.com/channel/UCKZTqSgFHb68Vh55rzWUJkA/about,"44,638.42",0.04171159134,- dead channel,0,288997,2018-05-10 17:57:42,25,UCKZTqSgFHb68Vh55rzWUJkA
minecraft beginner gameplay,JackFrostMiner,testEmail,US,https://www.youtube.com/channel/UCb5kc96Gp7nDcRtLiBMhC2w/about,"44,561.96",0.08953841787,- long form gaming channel,1,1106535,2018-05-10 16:57:14,25,UCb5kc96Gp7nDcRtLiBMhC2w
minecraft intermediate common mistakes,Global Mountain Bike Network,testEmail,country not detected,https://www.youtube.com/channel/UC_A--fhX5gea0i4UtpD99Gg/about,"44,475.83",0.04102126269,- biking channel,0,768506,2018-05-10 17:02:52,23,UC_A--fhX5gea0i4UtpD99Gg
call of duty pro videos,Top Call of Duty Plays,testEmail,GB,https://www.youtube.com/channel/UCXbflr4oJPza9EVKF6vBIeA/about,"44,352.88",0.02188353801,- gaming clips channel,0,43746,2018-05-10 17:56:23,25,UCXbflr4oJPza9EVKF6vBIeA
god of war tutorial,GuidingLight,testEmail,US,https://www.youtube.com/channel/UC41SYQgfGbcN-3WBOQ6e24Q/about,"44,350.00",0.01050930101,- gaming new channel,0,33188,2018-05-11 7:35:22,17,UC41SYQgfGbcN-3WBOQ6e24Q
god of war intermediate methods,TED,testEmail,country not detected,https://www.youtube.com/channel/UCAuUUnT6oDeKwE6v1NGQxug/about,"44,284.74",0.05770443215,- TED talks,0,9799266,2018-05-11 7:37:11,25,UCAuUUnT6oDeKwE6v1NGQxug
smite pro news,Skillshot Media,testEmail,country not detected,https://www.youtube.com/channel/UCO6I9wr-prBAWQhsA8SbiXA/about,"44,281.00",,- dead ,0,280,2018-05-11 11:04:14,2,UCO6I9wr-prBAWQhsA8SbiXA
smite intermediate tactics,Cloud9,testEmail,US,https://www.youtube.com/channel/UCEkorHXUNJ5tpcH0VE77_fA/about,"44,187.50",0.03992887452,- esports channel,0,218552,2018-05-11 10:56:27,15,UCEkorHXUNJ5tpcH0VE77_fA
hearthstone starcraft,Blizzard Entertainment,testEmail,country not detected,https://www.youtube.com/channel/UC3GriadTkHBnfgd2UFETGOA/about,"43,983.70",0.02141475137,- brand channel,0,329807,2018-05-10 14:53:47,21,UC3GriadTkHBnfgd2UFETGOA
black desert online pro techniques,Trollsies,testEmail,US,https://www.youtube.com/channel/UCQVTnyfL2n0fim7xKFKaiRw/about,"43,963.25",0.01778758395,- dead channel,0,1395,2018-05-11 10:16:25,4,UCQVTnyfL2n0fim7xKFKaiRw
heroes of the storm beginner guide,MFPallytime,testEmail,US,https://www.youtube.com/channel/UCaIG92A013x_Cuv-yQOO7Hw/about,"43,740.42",0.03829410252,- LoL channel,1,223267,2018-05-10 17:13:07,25,UCaIG92A013x_Cuv-yQOO7Hw
god of war pro strategy,Zanar Aesthetics,testEmail,country not detected,https://www.youtube.com/channel/UCfVhjM2_XVvO5eGbOK-MO0A/about,"43,699.61",0.01504791962,- gaming clips channel,0,160172,2018-05-11 8:05:44,19,UCfVhjM2_XVvO5eGbOK-MO0A
smite pro methods,MrNoSleep OSRS,testEmail,US,https://www.youtube.com/channel/UCFXjcgTVt06R-4bsAv99a7w/about,"43,629.57",0.01699133515,- runescape channel,1,58250,2018-05-11 11:01:55,25,UCFXjcgTVt06R-4bsAv99a7w
runscape expert noobs,75 Def Noob,testEmail,country not detected,https://www.youtube.com/channel/UCRbNZ6-YWtB3F6qnDyDMAYA/about,"43,484.33",0.007259319448,- dead ,1,537,2018-05-11 11:31:18,3,UCRbNZ6-YWtB3F6qnDyDMAYA
world of tanks expert common mistakes,CNN,testEmail,country not detected,https://www.youtube.com/channel/UCupvZG-5ko_eiXAupbDfxWw/about,"43,085.47",0.03818128945,- brand channel,1,3558908,2018-05-11 11:49:26,18,UCupvZG-5ko_eiXAupbDfxWw
dead cells expert guide,Legend Stuff,testEmail,country not detected,https://www.youtube.com/channel/UCi5HeQ29ohu60PUIN8CZmqA/about,"42,978.74",0.02706596082,- gaming clips channel,1,55990,2018-05-11 9:51:33,25,UCi5HeQ29ohu60PUIN8CZmqA
CS GO expert strategy,Blitz Esports CS:GO,testEmail,US,https://www.youtube.com/channel/UCom4vHj0bMo5wJCC6eZA6mw/about,"42,958.39",0.03027723321,- esports channel,0,38784,2018-05-10 16:02:50,25,UCom4vHj0bMo5wJCC6eZA6mw
GTA 5 beginner strategy,EndingGamertag,testEmail,country not detected,https://www.youtube.com/channel/UCtVnEDF4HKkuzM1k9EbYUxw/about,"42,714.13",0.02523657446,- fornite channel,1,267908,2018-05-11 13:38:15,25,UCtVnEDF4HKkuzM1k9EbYUxw
league of legends fight montage,League of Legends GGWP,testEmail,US,https://www.youtube.com/channel/UCsiwvSP_KVOQdSVOti0eTyA/about,"42,664.00",0.01646001313,- gaming clips channel,1,112848,2018-05-09 16:44:39,13,UCsiwvSP_KVOQdSVOti0eTyA
dark souls intermediate methods,Learn English with Alex [engVid],testEmail,US,https://www.youtube.com/channel/UClvwNCja3aXxqiFrsKC1DPQ/about,"42,650.00",0.03913247362,- english learning channel,0,516587,2018-05-11 9:31:48,7,UClvwNCja3aXxqiFrsKC1DPQ
far cry 5 pro strategy,Laymen Gaming,testEmail,AU,https://www.youtube.com/channel/UCwpmyAEOxIFmiXHFk4XbLMA/about,"42,569.38",0.07815635134,- gaming controversy ,0,79027,2018-05-11 10:30:19,25,UCwpmyAEOxIFmiXHFk4XbLMA
god of war expert videos,TheExploringSeries,testEmail,country not detected,https://www.youtube.com/channel/UCYyWrpcVU2PZlLohFaYOZUw/about,"42,256.00",0.0295144839,- non-gaming channel,0,137635,2018-05-11 7:43:00,24,UCYyWrpcVU2PZlLohFaYOZUw
runscape beginner noobs,Smokey9112Films,testEmail,country not detected,https://www.youtube.com/channel/UC6mAlnbPKT_wKzmAegDVBoA/about,"42,222.40",0.01606177448,- dead ,1,46188,2018-05-11 11:23:12,6,UC6mAlnbPKT_wKzmAegDVBoA
call of duty wwii pro builds,TheseKnivesOnly,testEmail,US,https://www.youtube.com/channel/UCloQ3llsTy-eenlO1qTTD7A/about,"42,007.54",0.05175360377,- COD channel,1,190265,2018-05-10 17:42:12,25,UCloQ3llsTy-eenlO1qTTD7A
GTA 5 beginner strategy,GTA Series Videos,testEmail,country not detected,https://www.youtube.com/channel/UCuWcjpKbIDAbZfHoru1toFg/about,"41,762.67",0.05194032948,- gaming news channel,0,2091656,2018-05-11 13:38:10,13,UCuWcjpKbIDAbZfHoru1toFg
black desert online beginner methods,Cain,testEmail,country not detected,https://www.youtube.com/channel/UCBdcgH1H-qdLn2jcEiR6rBQ/about,"41,513.67",0.01166684064,- dead channel,0,196,2018-05-11 10:03:38,3,UCBdcgH1H-qdLn2jcEiR6rBQ
starcraft 2 pro gameplay,HDstarcraft,testEmail,country not detected,https://www.youtube.com/channel/UCv3nmgyia2M2FU2TAIRXSLw/about,"41,448.26",0.01252631183,- dead channel,0,329840,2018-05-11 8:19:39,25,UCv3nmgyia2M2FU2TAIRXSLw
god of war pro noobs,RageGamingVideos,testEmail,country not detected,https://www.youtube.com/channel/UC2nMSE3t71qC8sG06WSJnMg/about,"41,398.33",0.05622609606,"- gaming channel
- medium form content",0,592678,2018-05-11 8:08:24,6,UC2nMSE3t71qC8sG06WSJnMg
GTA 5 pro builds,TheSLAPTrain,testEmail,CA,https://www.youtube.com/channel/UC3Xu9GSp5-yVa1ck91SjRWA/about,"41,264.33",0.04308199979,"- gaming channelt
- former big youtuber",1,1794627,2018-05-11 13:54:16,25,UC3Xu9GSp5-yVa1ck91SjRWA
CS GO expert gameplay,TheG18,testEmail,country not detected,https://www.youtube.com/channel/UCZVLXxjh9FVu-lCkpOOF5ng/about,"41,030.39",0.05330296878,- fortnite channel,1,679086,2018-05-10 16:05:30,25,UCZVLXxjh9FVu-lCkpOOF5ng
call of duty wwii expert noobs,Beasty Games,testEmail,US,https://www.youtube.com/channel/UCYrBWVt7xvcNIlCwZt7Dc7g/about,"40,985.13",0.05602743342,- misc gaming channel,1,244045,2018-05-10 17:39:31,25,UCYrBWVt7xvcNIlCwZt7Dc7g
minecraft intermediate guide,RonnygoBOOM,testEmail,US,https://www.youtube.com/channel/UC4tQRSFMX7AYZoHQodXqVrg/about,"40,554.00",0.02242277786,- dead channel,0,68499,2018-05-10 16:58:56,3,UC4tQRSFMX7AYZoHQodXqVrg
minecraft expert builds,JANGBRiCKS,testEmail,US,https://www.youtube.com/channel/UCH09uL3dLqsVsOh0XmapzLQ/about,"40,516.50",0.03167163525,- dead,0,978008,2018-05-10 17:07:22,16,UCH09uL3dLqsVsOh0XmapzLQ
dead cells expert players,The Tonight Show Starring Jimmy Fallon,testEmail,country not detected,https://www.youtube.com/channel/UC8-Th83bH_thdKZDJCrn88g/about,"40,422.86",0.02861888606,- brand channel,0,16537082,2018-05-11 9:54:53,8,UC8-Th83bH_thdKZDJCrn88g
black desert online expert techniques,Channel 4,testEmail,country not detected,https://www.youtube.com/channel/UCz1hQ68G3XPVYEBoFDgSjcQ/about,"40,031.25",0.01417434296,- brand channel,0,636646,2018-05-11 10:12:25,13,UCz1hQ68G3XPVYEBoFDgSjcQ
hearthstone mage budget deck,Omnislash,testEmail,country not detected,https://www.youtube.com/channel/UCWZTdLbltJBTlXvpzTjbszA/about,"39,551.54",0.02149410527,- esports team,0,74228,2018-05-10 14:57:25,25,UCWZTdLbltJBTlXvpzTjbszA
bloodborne beginner methods,PrestoPlays,testEmail,country not detected,https://www.youtube.com/channel/UCoD850xNj8-ng1jh8JIVvzQ/about,"39,466.69",0.01215265406,- dead,0,24423,2018-05-11 11:57:44,17,UCoD850xNj8-ng1jh8JIVvzQ
world of tanks expert news,WoT Fan - развлечение и обучение от танкистов World of Tanks,testEmail,country not detected,https://www.youtube.com/channel/UCUfoVwsmE6im3HJ_ht7R2mA/about,"39,245.00",0.05390495605,- foreign channel,0,1022362,2018-05-11 11:51:09,13,UCUfoVwsmE6im3HJ_ht7R2mA
dead cells beginner news,SwitchPlanet,testEmail,country not detected,https://www.youtube.com/channel/UC_d1y84HVDX8V50q5wzD6bQ/about,"38,861.48",0.02079287003,- switch gaming channel,1,92869,2018-05-11 9:45:59,25,UC_d1y84HVDX8V50q5wzD6bQ
bloodborne beginner common mistakes,Chris Davis,testEmail,country not detected,https://www.youtube.com/channel/UCgnPgGFT3fRVkXKL59iFDzQ/about,"38,830.65",0.03242890319,- inactive channel,0,17955,2018-05-11 11:58:43,18,UCgnPgGFT3fRVkXKL59iFDzQ
dark souls expert methods,Guinness World Records,testEmail,country not detected,https://www.youtube.com/channel/UCeSRjhfeeqIgr--AcP9qhyg/about,"38,803.47",0.02187948843,- brand channel,0,3013121,2018-05-11 9:35:45,16,UCeSRjhfeeqIgr--AcP9qhyg
league of legends best jungler,Blitz Esports LoL,testEmail,US,https://www.youtube.com/channel/UC6GOH7UCsDwjWzGktJmsTwQ/about,"38,702.74",0.0235788277,- esport channel,0,113890,2018-05-09 16:36:08,25,UC6GOH7UCsDwjWzGktJmsTwQ
starcraft 2 pro videos,Starcraft II Esport,testEmail,US,https://www.youtube.com/channel/UCOWpP1bwBP2GGFYNoTAXBxQ/about,"38,680.26",0.007433191506,- esport channel,0,16497,2018-05-11 8:19:22,25,UCOWpP1bwBP2GGFYNoTAXBxQ
smite expert techniques,AwakenWithJP,testEmail,country not detected,https://www.youtube.com/channel/UCwUizOU8pPWXdXNniXypQEQ/about,"38,674.38",0.04484573275,- unrelated channel,0,648319,2018-05-11 10:59:28,22,UCwUizOU8pPWXdXNniXypQEQ
world of tanks expert builds,The_Chieftain,testEmail,US,https://www.youtube.com/channel/UCp4j9Y9L6jie44iZroCb99A/about,"38,630.25",0.048953932,- history channel,0,66599,2018-05-11 11:49:43,20,UCp4j9Y9L6jie44iZroCb99A
GTA 5 expert guide,Tonksi,testEmail,country not detected,https://www.youtube.com/channel/UC4abiRIgJ0R-y7_bJ0acYqA/about,"38,538.60",0.02412127062,- dead channel,0,24002,2018-05-11 13:47:23,5,UC4abiRIgJ0R-y7_bJ0acYqA
smite beginner tips and trick,soloDoubleJ,testEmail,US,https://www.youtube.com/channel/UC62eJ5FCgVpTt5K8cjPkvCA/about,"38,465.04",0.03486833923,- gaming channel,1,78381,2018-05-11 10:54:03,25,UC62eJ5FCgVpTt5K8cjPkvCA
CS GO intermediate methods,mmmEnglish,testEmail,AU,https://www.youtube.com/channel/UCrRiVfHqBIIvSgKmgnSY66g/about,"38,093.80",0.09034016034,- english channel,0,1020782,2018-05-10 15:59:06,5,UCrRiVfHqBIIvSgKmgnSY66g
runscape beginner techniques,ThirdAgeFilm,testEmail,US,https://www.youtube.com/channel/UCnJutVTtn3ZXyapoGUmuRTA/about,"37,900.26",0.02152914324,- runescape channel,1,123077,2018-05-11 11:20:22,25,UCnJutVTtn3ZXyapoGUmuRTA
runscape beginner gameplay,Colonello,testEmail,US,https://www.youtube.com/channel/UCFTIJTxUiB35ETHGhNvQvOA/about,"37,853.96",0.01841464036,- runescape channel,1,15549,2018-05-11 11:22:13,25,UCFTIJTxUiB35ETHGhNvQvOA
league of legends best top lane champions,Exil,testEmail,US,https://www.youtube.com/channel/UCvzoHz_9Vym9HUJ3lNRfCcw/about,"37,784.00",0.03120127808,- LoL channel,1,101134,2018-05-09 16:36:23,12,UCvzoHz_9Vym9HUJ3lNRfCcw
minecraft tutorial,Eystreem,testEmail,AU,https://www.youtube.com/channel/UC-g_O9HWb5B0rVDG1hLd5Hw/about,"37,755.29",0.09338711325,- minecraft channel,1,619291,2018-05-10 16:58:38,8,UC-g_O9HWb5B0rVDG1hLd5Hw
minecraft expert lessons,PBS Idea Channel,testEmail,country not detected,https://www.youtube.com/channel/UC3LqW4ijMoENQ2Wv17ZrFJA/about,"37,628.18",0.05625236565,- misc channel,0,782493,2018-05-10 17:05:37,12,UC3LqW4ijMoENQ2Wv17ZrFJA
CS GO expert players,Gouldy ☆ CS:GO Channel ☆,testEmail,GB,https://www.youtube.com/channel/UCGJCBDhMBbrjcdcz50l4GFQ/about,"37,518.50",0.03472361043,- GAMING CLIPS,0,206275,2018-05-10 16:06:41,9,UCGJCBDhMBbrjcdcz50l4GFQ
call of duty intermediate strategy,FJ509,testEmail,GB,https://www.youtube.com/channel/UCnFJz5NIILnCIBGIwixFepg/about,"37,373.64",0.007024640607,- dead,0,2608,2018-05-10 17:46:37,12,UCnFJz5NIILnCIBGIwixFepg
dead cells expert news,White Knight News,testEmail,US,https://www.youtube.com/channel/UC3xDmuCqmsf2Zao7k5Q2KNw/about,"37,226.90",0.01766366892,- ???,0,14805,2018-05-11 9:55:29,11,UC3xDmuCqmsf2Zao7k5Q2KNw
world of tanks pro overview,World of Tanks Europe,testEmail,country not detected,https://www.youtube.com/channel/UCh554z2-7vIA-Mf9qAameoA/about,"37,035.54",0.02811488514,- brand channel,0,50116,2018-05-11 11:53:51,25,UCh554z2-7vIA-Mf9qAameoA
call of duty wwii expert lessons,GameKiller346,testEmail,country not detected,https://www.youtube.com/channel/UC0j2j9C3QDVI_nvpAbwyQLw/about,"36,693.40",0.02701922615,- gaming clips,0,338107,2018-05-10 17:37:50,11,UC0j2j9C3QDVI_nvpAbwyQLw
call of duty pro noobs,ProperIdiots,testEmail,US,https://www.youtube.com/channel/UCpWj7-ZrrsWOy3iClwjIPMA/about,"36,669.91",0.03507155278,- gta channel,1,415840,2018-05-10 17:58:23,24,UCpWj7-ZrrsWOy3iClwjIPMA
minecraft beginner gameplay,NoahFromYoutube,testEmail,US,https://www.youtube.com/channel/UCP9314aIt_Ev_g4hhqg9mcA/about,"36,600.80",0.05064916614,- fornite channel,1,484333,2018-05-10 16:57:05,5,UCP9314aIt_Ev_g4hhqg9mcA
far cry 5 expert players,MassiveG,testEmail,country not detected,https://www.youtube.com/channel/UCDROnOVjS6VpxgAK6-HpzAQ/about,"36,283.57",0.02547158297,no notes,3,664637,2018-05-11 10:29:33,16,UCDROnOVjS6VpxgAK6-HpzAQ
minecraft intermediate common mistakes,Ranter1066,testEmail,country not detected,https://www.youtube.com/channel/UCrqpTQdS0o2fdpV3GIg2AHw/about,"36,076.55",0.004534760266,no notes,3,289,2018-05-10 17:02:45,12,UCrqpTQdS0o2fdpV3GIg2AHw
minecraft expert tactics,Michael Endo,testEmail,US,https://www.youtube.com/channel/UCJjzlYHm-pSBFu216QtWeIA/about,"36,008.08",0.009573884777,no notes,3,2173,2018-05-10 17:06:23,14,UCJjzlYHm-pSBFu216QtWeIA
call of duty wwii beginner tutorial,CodeNamePizza,testEmail,country not detected,https://www.youtube.com/channel/UCWyPmQ5E-Bh1-RPZ-zsLnLQ/about,"35,940.26",0.06548946158,no notes,3,648856,2018-05-10 17:27:56,25,UCWyPmQ5E-Bh1-RPZ-zsLnLQ
bloodborne beginner methods,TheDropOutDragon,testEmail,country not detected,https://www.youtube.com/channel/UC_HHS79FwHjRXPOA_HtuFHA/about,"35,937.00",0.01899263883,no notes,3,14731,2018-05-11 11:57:31,13,UC_HHS79FwHjRXPOA_HtuFHA
starcraft 2 intermediate techniques,toddkw,testEmail,country not detected,https://www.youtube.com/channel/UC448cRAHOYQUJMHbeCN9eYw/about,"35,695.60",0.008936675669,no notes,3,231,2018-05-11 8:11:20,6,UC448cRAHOYQUJMHbeCN9eYw
hearthstone priest pack,Hearthstone Mathematics,testEmail,country not detected,https://www.youtube.com/channel/UCqhOimrdTEFrEAyswb3pViA/about,"35,648.28",0.03235116055,no notes,3,19342,2018-05-10 14:56:55,20,UCqhOimrdTEFrEAyswb3pViA
GTA 5 expert techniques,GoldGloveTV,testEmail,country not detected,https://www.youtube.com/channel/UCOt0tUQsNiIWIbwO9W-z7-A/about,"35,239.38",0.03492327098,no notes,3,1335358,2018-05-11 13:48:55,24,UCOt0tUQsNiIWIbwO9W-z7-A
rainbow six seige beginner techniques,VarsityGaming,testEmail,CA,https://www.youtube.com/channel/UC9PO3VWOcE2DiSHUHLZs18w/about,"35,169.58",0.0414456147,no notes,3,286242,2018-05-10 18:00:17,25,UC9PO3VWOcE2DiSHUHLZs18w
god of war beginner noobs,NikTac,testEmail,GB,https://www.youtube.com/channel/UCN1UbsqPDQYKtk8d6CaPBbA/about,"35,122.13",0.02094121583,no notes,3,34378,2018-05-11 7:34:59,25,UCN1UbsqPDQYKtk8d6CaPBbA
